grant_fiscal_year,funding_program,grant_number,project_year,organization_name,upin,description,ali,contract_number,allocationamount,encumbered_amount,expendedamount,activebalance,closedoutbalance,project_status,project_closed_by,project_closed_date,project_closed_time,ntd_id,itp_id,name_NTD_Airtable,doing_business_as,reporter_acronym,organization_type,reporter_type,city,county,mobility_services_operated,merge_status,vehicle_purchase,operating_assistance,mobility_management,hardware_software_purchase,communications,facilities_eqp,surveillance,subsidy,project_categories
2017,5310 Exp,CA-2017-169 | 0017000186-E,2017,Amador Transit,BCG0001035,Operating Assistance,300901,64AO18-00677,30144.0,30144.0,30144.0,0.0,0,Open,,,,9R02-91000,11.0,Amador Regional Transit System,,ARTS,Independent Public Agency or Authority of Transit Service,Rural Reporter,Jackson,Amador,"Amador Transit,Amador Transit Dial-A-Ride","Manual Match, NTD",0,1,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association Inc of Stanislaus County,BCG0002160,Buy <30-Ft Bus For Expansion,111304,64AC19-01246,14240.0,71200.0,65475.91,-51235.91,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association Inc of Stanislaus County,BCG0002160,Buy <30-Ft Bus For Expansion,111304,64AC19-01246,56960.0,71200.0,65475.91,-8515.91,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association Inc of Stanislaus County,BCG0002161,Buy <30-Ft Bus For Expansion,111304,64AC19-01246,14240.0,71200.0,65475.91,-51235.91,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association Inc of Stanislaus County,BCG0002161,Buy <30-Ft Bus For Expansion,111304,64AC19-01246,56960.0,71200.0,65475.91,-8515.91,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association Inc of Stanislaus County,BCG0002165,Buy <30-Ft Bus For Expansion,111304,64AC19-01246,14240.0,71200.0,65475.91,-51235.91,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association Inc of Stanislaus County,BCG0002165,Buy <30-Ft Bus For Expansion,111304,64AC19-01246,56960.0,71200.0,65475.91,-8515.91,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association Inc of Stanislaus County,BCG0002166,Buy <30-Ft Bus For Expansion,111304,64AC19-01246,14240.0,71200.0,65475.91,-51235.91,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association Inc of Stanislaus County,BCG0002166,Buy <30-Ft Bus For Expansion,111304,64AC19-01246,56960.0,71200.0,65475.91,-8515.91,0,Open,,,,,,,,,Non-Profit Organization,,Modesto,Stanislaus,,No Match,1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002048,Purchase Replacement < 30 Ft Bus,111204,64AC19-01243,16240.0,84035.44,81200.0,-64960.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002048,Purchase Replacement < 30 Ft Bus,111204,64AC19-01243,64960.0,84035.44,81200.0,-16240.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002049,Purchase Replacement < 30 Ft Bus,111204,64AC19-01243,16240.0,84035.44,81200.0,-64960.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002049,Purchase Replacement < 30 Ft Bus,111204,64AC19-01243,64960.0,84035.44,81200.0,-16240.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002050,Purchase Replacement < 30 Ft Bus,111204,64AC19-01243,16240.0,84035.44,81200.0,-64960.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002050,Purchase Replacement < 30 Ft Bus,111204,64AC19-01243,64960.0,84035.44,81200.0,-16240.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002051,Purchase Replacement < 30 Ft Bus,111204,64AC19-01243,16240.0,84035.43,81200.0,-64960.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002051,Purchase Replacement < 30 Ft Bus,111204,64AC19-01243,64960.0,84035.43,81200.0,-16240.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002052,Buy <30-Ft Bus For Expansion,111304,64AC19-01243,14240.0,71200.0,69720.79,-55480.79,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002052,Buy <30-Ft Bus For Expansion,111304,64AC19-01243,56960.0,71200.0,69720.79,-12760.79,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002053,Buy Van For Svc Expansion,111315,64AC19-01243,11200.0,56000.0,0.0,11200.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002053,Buy Van For Svc Expansion,111315,64AC19-01243,44800.0,56000.0,0.0,44800.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002137,Surveillance/Security,114209,64AC19-01243,4308.0,21542.0,0.0,4308.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",0,0,0,0,0,0,1,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy Association of Greater Sacramento Inc,BCG0002137,Surveillance/Security,114209,64AC19-01243,17234.0,21542.0,0.0,17234.0,0,Open,,,,,464.0,United Cerebral Palsy Association of Greater Sacramento,,,Non-Profit Organization,,Sacramento,Sacramento,UCP Safe Trip,"Manual Match, Airtable",0,0,0,0,0,0,1,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001733,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-667.0,75867.0,75867.0,-76534.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001733,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-166.0,75867.0,75867.0,-76033.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001733,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,15340.0,75867.0,75867.0,-60527.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001733,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,61360.0,75867.0,75867.0,-14507.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-461.0,83577.25,81755.0,-82216.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-461.0,83577.25,81755.0,-461.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-440.0,83577.25,81755.0,-82195.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-115.0,83577.25,81755.0,-81870.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-115.0,83577.25,81755.0,-115.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,111.0,83577.25,81755.0,-81644.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,115.0,83577.25,81755.0,115.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,444.0,83577.25,81755.0,-81311.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,461.0,83577.25,81755.0,461.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,551.0,83577.25,81755.0,-81204.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,794.0,83577.25,81755.0,-80961.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,16240.0,83577.25,81755.0,-65515.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001734,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,64960.0,83577.25,81755.0,-16795.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001735,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-346.0,83577.25,81755.0,-346.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001735,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-115.0,83577.25,81755.0,-115.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001735,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,111.0,83577.25,81755.0,-81644.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001735,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,115.0,83577.25,81755.0,115.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001735,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,444.0,83577.25,81755.0,-81311.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001735,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,461.0,83577.25,81755.0,461.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001735,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,16240.0,83577.25,81755.0,-65515.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001735,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,64960.0,83577.25,81755.0,-16795.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001736,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-446.0,83577.25,81756.0,-446.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001736,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,111.0,83577.25,81756.0,-81645.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001736,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,115.0,83577.25,81756.0,115.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001736,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,331.0,83577.25,81756.0,331.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001736,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,445.0,83577.25,81756.0,-81311.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001736,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,461.0,83577.25,81756.0,461.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001736,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,16240.0,83577.25,81756.0,-65516.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001736,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,64960.0,83577.25,81756.0,-16796.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001737,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-667.0,75867.0,75867.0,-76534.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001737,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,-166.0,75867.0,75867.0,-76033.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001737,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,15340.0,75867.0,75867.0,-60527.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,United Cerebral Palsy of San Luis Obispo County ,BCG0001737,Purchase Replacement < 30 Ft Bus,111204,64AC19-01245 ,61360.0,75867.0,75867.0,-14507.0,0,Open,,,,,,United Cerebral Palsy of San Luis Obispo County,,,Non-Profit Organization,,San Luis Obispo,San Luis Obispo,,"Manual Match, Airtable",1,0,0,0,0,0,0,0,1
2019,5310 Trad,CA-2020-244 | 0020000273-T,2019,Valley Achievement Center,BCG0002167,Buy <30-Ft Bus For Expansion,111304,64AC19-01247,15340.0,76700.0,0.0,15340.0,0,Open,,,,,467.0,Valley Achievement Center,,,Non-Profit Organization,,Bakersfield,Kern,Valley Achievement Center Transportation Services,Name Match; Airtable,1,0,0,0,0,0,0,0,1
