grant_fiscal_year,funding_program,grant_number,project_year,organization_name,upin,description,ali,contract_number,allocationamount,encumbered_amount,expendedamount,activebalance,closedoutbalance,project_status,agency,city,state,legacy_ntd_id,ntd_id,organization_type,reporter_type,primary_uza_population,agency_voms,years_old:,_13_15,_16_20,_21_25,_26_30,_31_60,_60+,total_vehicles,average_age_of_fleet__in_years_,average_lifetime_miles_per_vehicle,_0_9,_10_12,vehicle_groups,name,itp_id,gtfs_schedule_status,number_services_w_complete_rt_status,#_fixed_route_services_w__static_gtfs,complete_static_gtfs_coverage_1_means_yes,complete_rt_coverage,gt_1_gtfs_for_any_service_1_means_yes,gt_1_complete_rt_set_1_means_yes
2021.0,Section 5311(f),TBD | 0021000227-F,2021.0,Trinity County Department of Transportation ,BCG0002937,Operating Assistance Sliding Scale - RED/LEW,300902,,164715.0,0.0,0.0,164715.0,0.0,Open,Trinity County,Weaverville,CA,9R02-022,9R02-91035,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Trinity County,344.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311(f),TBD | 0021000227-F,2021.0,Trinity County Department of Transportation ,BCG0002937,Operating Assistance Sliding Scale - RED/LEW,300902,,164715.0,0.0,0.0,164715.0,0.0,Open,Trinity County,Weaverville,CA,9R02-022,9R02-91035,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.166666667,0.0,6.0,0.0,Vans,Trinity County,344.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311(f),TBD | 0021000227-F,2021.0,Trinity County Department of Transportation ,BCG0002939,Operating Assistance Sliding Scale - WC,300902,,143673.0,0.0,0.0,143673.0,0.0,Open,Trinity County,Weaverville,CA,9R02-022,9R02-91035,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,Vans,Trinity County,344.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311(f),TBD | 0021000227-F,2021.0,Trinity County Department of Transportation ,BCG0002939,Operating Assistance Sliding Scale - WC,300902,,143673.0,0.0,0.0,143673.0,0.0,Open,Trinity County,Weaverville,CA,9R02-022,9R02-91035,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Trinity County,344.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311(f),TBD | 0021000227-F,2021.0,Trinity County Department of Transportation ,BCG0002939,Operating Assistance Sliding Scale - WC,300902,,143673.0,0.0,0.0,143673.0,0.0,Open,Trinity County,Weaverville,CA,9R02-022,9R02-91035,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.166666667,0.0,6.0,0.0,Vans,Trinity County,344.0,ok,0.0,1.0,1.0,0.0,1.0,0.0
2016.0,Section 5311,CA-2017-025 | 0017000158,2016.0,Tuolumne County Transit Agency (TCTA),BCG0000105,Operating Assistance for Tuolumne County Transit,300902,64BO17-00438,295741.0,295741.0,295741.0,0.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0,Section 5311,CA-2017-168 | 0017000259,2017.0,Tuolumne County Transit Agency (TCTA),BCG0001121,Operating Assistance Sliding Scale,300902,64BO17-00571,298704.0,298704.0,298704.0,0.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,Tuolumne County Transit Agency (TCTA),BCG0001132,Operating Assistance Sliding Scale,300902,64BO19-00879,305527.0,305527.0,305527.0,0.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.0,Section 5311,CA-2020-015 | 0020000057,2019.0,Tuolumne County Transit Agency (TCTA),BCG0001516,Operating Assistance Sliding Scale,300902,64BO19-00991,317166.0,317166.0,317166.0,0.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Tuolumne County Transit Agency (TCTA),BCG0002412,Operating Assistance Sliding Scale,300902,64BO20-01460,335169.0,335169.0,335169.0,0.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,Section 5311,TBD | 0021000227,2021.0,Tuolumne County Transit Agency (TCTA),BCG0002886,Operating Assistance Sliding Scale,300902,,348002.0,0.0,0.0,348002.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,Section 5311,CA-2017-025 | 0017000158,2017.0,Alpine County Community Development,BCG0000145,Alpine County Operating Assistance,300902,64BO17-00359,48000.0,48000.0,34673.12,13326.88,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0,Section 5311,CA-2017-168 | 0017000259,2017.0,Alpine County Community Development,BCG0001178,Operating Assistance Sliding Scale,300902,64BO17-00570,48000.0,48000.0,36382.04,11617.96,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,Alpine County Community Development,BCG0001170,Operating Assistance Sliding Scale,300902,64BO19-00873,48000.0,48000.0,46603.59,1396.41,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.0,Section 5311,CA-2020-015 | 0020000057,2019.0,Alpine County Community Development,BCG0001487,Purchase Replacement Van,111215,64BC19-00911,57102.0,57102.0,0.0,57102.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.0,Section 5311,CA-2020-015 | 0020000057,2019.0,Alpine County Community Development,BCG0001491,Operating Assistance Sliding Scale,300902,64BO19-00912,44264.0,44264.0,42242.56,2021.44,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Alpine County Community Development,BCG0002421,Operating Assistance Sliding Scale,300902,64BO20-01390,48000.0,48000.0,0.0,48000.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.0,Section 5311,TBD | 0021000227,2021.0,Alpine County Community Development,BCG0002992,Operating Assistance Sliding Scale,300902,,48000.0,0.0,0.0,48000.0,0.0,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0,Section 5311,CA-2017-025 | 0017000158,2017.0,Amador Transit,BCG0000149,Operating Assistance,300902,64BO17-00360,203469.0,203469.0,203469.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2016.0,Section 5311,CA-2017-025 | 0017000158,2017.0,Amador Transit,BCG0000149,Operating Assistance,300902,64BO17-00360,203469.0,203469.0,203469.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2016.0,Section 5311,CA-2017-025 | 0017000158,2017.0,Amador Transit,BCG0000149,Operating Assistance,300902,64BO17-00360,203469.0,203469.0,203469.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666667,0.0,3.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2016.0,Section 5311,CA-2017-025 | 0017000158,2017.0,Amador Transit,BCG0000149,Operating Assistance,300902,64BO17-00360,203469.0,203469.0,203469.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.529411765,0.0,13.0,3.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2016.0,Section 5311,CA-2017-025 | 0017000158,2017.0,Amador Transit,BCG0000149,Operating Assistance,300902,64BO17-00360,203469.0,203469.0,203469.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Rail,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311,CA-2017-168 | 0017000259,2017.0,Amador Transit,BCG0001215,Operating Assistance Sliding Scale,300902,64BO17-00569,205508.0,205508.0,205508.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311,CA-2017-168 | 0017000259,2017.0,Amador Transit,BCG0001215,Operating Assistance Sliding Scale,300902,64BO17-00569,205508.0,205508.0,205508.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311,CA-2017-168 | 0017000259,2017.0,Amador Transit,BCG0001215,Operating Assistance Sliding Scale,300902,64BO17-00569,205508.0,205508.0,205508.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666667,0.0,3.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311,CA-2017-168 | 0017000259,2017.0,Amador Transit,BCG0001215,Operating Assistance Sliding Scale,300902,64BO17-00569,205508.0,205508.0,205508.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.529411765,0.0,13.0,3.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2017.0,Section 5311,CA-2017-168 | 0017000259,2017.0,Amador Transit,BCG0001215,Operating Assistance Sliding Scale,300902,64BO17-00569,205508.0,205508.0,205508.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Rail,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,Amador Transit,BCG0001223,Operating Assistance Sliding Scale,300902,64BO19-00874,210202.0,210202.0,210202.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,Amador Transit,BCG0001223,Operating Assistance Sliding Scale,300902,64BO19-00874,210202.0,210202.0,210202.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,Amador Transit,BCG0001223,Operating Assistance Sliding Scale,300902,64BO19-00874,210202.0,210202.0,210202.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666667,0.0,3.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,Amador Transit,BCG0001223,Operating Assistance Sliding Scale,300902,64BO19-00874,210202.0,210202.0,210202.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.529411765,0.0,13.0,3.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2018.0,Section 5311,CA-2018-114 | 0019000012,2018.0,Amador Transit,BCG0001223,Operating Assistance Sliding Scale,300902,64BO19-00874,210202.0,210202.0,210202.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Rail,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2019.0,Section 5311,CA-2020-015 | 0020000057,2019.0,Amador Transit,BCG0001481,Operating Assistance Sliding Scale,300902,64BO19-00913,218210.0,218210.0,218210.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2019.0,Section 5311,CA-2020-015 | 0020000057,2019.0,Amador Transit,BCG0001481,Operating Assistance Sliding Scale,300902,64BO19-00913,218210.0,218210.0,218210.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2019.0,Section 5311,CA-2020-015 | 0020000057,2019.0,Amador Transit,BCG0001481,Operating Assistance Sliding Scale,300902,64BO19-00913,218210.0,218210.0,218210.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666667,0.0,3.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2019.0,Section 5311,CA-2020-015 | 0020000057,2019.0,Amador Transit,BCG0001481,Operating Assistance Sliding Scale,300902,64BO19-00913,218210.0,218210.0,218210.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.529411765,0.0,13.0,3.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2019.0,Section 5311,CA-2020-015 | 0020000057,2019.0,Amador Transit,BCG0001481,Operating Assistance Sliding Scale,300902,64BO19-00913,218210.0,218210.0,218210.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Rail,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002382,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002382,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002382,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666667,0.0,3.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002382,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.529411765,0.0,13.0,3.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002382,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Rail,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002383,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002383,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002383,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666667,0.0,3.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002383,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.529411765,0.0,13.0,3.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,CMAQ (FTA 5311),CA-2020-277 | 0021000079,2020.0,Amador Transit,BCG0002383,Purchase Replacement < 30 Ft Bus,111204,64HC14-01382,105565.0,105565.0,0.0,105565.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Rail,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Amador Transit,BCG0002410,Operating Assistance Sliding Scale,300902,64BO20-01391,230595.0,230595.0,230595.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Amador Transit,BCG0002410,Operating Assistance Sliding Scale,300902,64BO20-01391,230595.0,230595.0,230595.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Amador Transit,BCG0002410,Operating Assistance Sliding Scale,300902,64BO20-01391,230595.0,230595.0,230595.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666667,0.0,3.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Amador Transit,BCG0002410,Operating Assistance Sliding Scale,300902,64BO20-01391,230595.0,230595.0,230595.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.529411765,0.0,13.0,3.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2020.0,Section 5311,CA-2021-030 | 0020000131,2020.0,Amador Transit,BCG0002410,Operating Assistance Sliding Scale,300902,64BO20-01391,230595.0,230595.0,230595.0,0.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,Rail,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,Amador Transit,BCG0002889,Operating Assistance Sliding Scale,300902,,239425.0,0.0,0.0,239425.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,Amador Transit,BCG0002889,Operating Assistance Sliding Scale,300902,,239425.0,0.0,0.0,239425.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,1.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
2021.0,Section 5311,TBD | 0021000227,2021.0,Amador Transit,BCG0002889,Operating Assistance Sliding Scale,300902,,239425.0,0.0,0.0,239425.0,0.0,Open,Amador Regional Transit System,Jackson,CA,9R02-018,9R02-91000,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666667,0.0,3.0,0.0,Vans,Amador Regional Transit System,11.0,"ok,needed",0.0,1.0,1.0,0.0,1.0,0.0
