GEOID,NAME,ttl_jobs,ttl_population
06087110600,"Census Tract 1106, Santa Cruz County, California",29106,8241
06087110700,"Census Tract 1107, Santa Cruz County, California",33450,3159
06087120200,"Census Tract 1202, Santa Cruz County, California",41885,4684
06087120301,"Census Tract 1203.01, Santa Cruz County, California",41016,5312
06087120302,"Census Tract 1203.02, Santa Cruz County, California",42125,3054
06087120400,"Census Tract 1204, Santa Cruz County, California",63448,4884
06087120500,"Census Tract 1205, Santa Cruz County, California",69292,5738
06087120600,"Census Tract 1206, Santa Cruz County, California",49972,4781
06087120700,"Census Tract 1207, Santa Cruz County, California",47785,4307
06087120800,"Census Tract 1208, Santa Cruz County, California",76750,5779
06087120900,"Census Tract 1209, Santa Cruz County, California",48997,8746
06087121000,"Census Tract 1210, Santa Cruz County, California",65526,3578
06087121100,"Census Tract 1211, Santa Cruz County, California",45000,3229
06087121200,"Census Tract 1212, Santa Cruz County, California",64803,6547
06087121300,"Census Tract 1213, Santa Cruz County, California",48902,4271
06087121401,"Census Tract 1214.01, Santa Cruz County, California",52934,2755
06087121402,"Census Tract 1214.02, Santa Cruz County, California",43734,4309
06087121403,"Census Tract 1214.03, Santa Cruz County, California",37792,3382
06087121500,"Census Tract 1215, Santa Cruz County, California",32007,5196
06087121600,"Census Tract 1216, Santa Cruz County, California",36015,6578
06087121700,"Census Tract 1217, Santa Cruz County, California",40541,7387
06087121800,"Census Tract 1218, Santa Cruz County, California",45534,4352
06087122001,"Census Tract 1220.01, Santa Cruz County, California",42411,4926
06087122002,"Census Tract 1220.02, Santa Cruz County, California",60052,3253
06087122003,"Census Tract 1220.03, Santa Cruz County, California",49033,7248
06087122100,"Census Tract 1221, Santa Cruz County, California",45445,3286
06087122201,"Census Tract 1222.01, Santa Cruz County, California",51417,6506
06087122202,"Census Tract 1222.02, Santa Cruz County, California",64526,2328
06087122203,"Census Tract 1222.03, Santa Cruz County, California",52153,3971
06087122300,"Census Tract 1223, Santa Cruz County, California",41486,3796
06087122400,"Census Tract 1224, Santa Cruz County, California",47008,7247
06087122500,"Census Tract 1225, Santa Cruz County, California",26601,6988
06087123100,"Census Tract 1231, Santa Cruz County, California",27689,3193
06087123300,"Census Tract 1233, Santa Cruz County, California",42059,1479
06087990100,"Census Tract 9901, Santa Cruz County, California",NA,0
06089010100,"Census Tract 101, Shasta County, California",25824,1658
06089010200,"Census Tract 102, Shasta County, California",29375,2325
06089010300,"Census Tract 103, Shasta County, California",31888,4329
06089010400,"Census Tract 104, Shasta County, California",28333,4266
06089010500,"Census Tract 105, Shasta County, California",30441,5812
06089010601,"Census Tract 106.01, Shasta County, California",53365,2297
06089010602,"Census Tract 106.02, Shasta County, California",39564,5279
06089010603,"Census Tract 106.03, Shasta County, California",44375,1477
06089010702,"Census Tract 107.02, Shasta County, California",42730,3559
06089010703,"Census Tract 107.03, Shasta County, California",31517,3242
06089010704,"Census Tract 107.04, Shasta County, California",23996,3956
06089010803,"Census Tract 108.03, Shasta County, California",35037,5970
06089010804,"Census Tract 108.04, Shasta County, California",21656,2660
06089010805,"Census Tract 108.05, Shasta County, California",37783,4927
06089010806,"Census Tract 108.06, Shasta County, California",32094,2803
06089010807,"Census Tract 108.07, Shasta County, California",43848,4643
06089010900,"Census Tract 109, Shasta County, California",30247,4043
06089011001,"Census Tract 110.01, Shasta County, California",51367,1785
06089011002,"Census Tract 110.02, Shasta County, California",30938,5068
06089011100,"Census Tract 111, Shasta County, California",49232,3176
06089011209,"Census Tract 112.09, Shasta County, California",25375,6545
06089011300,"Census Tract 113, Shasta County, California",32184,4905
06089011401,"Census Tract 114.01, Shasta County, California",39777,4026
06089011402,"Census Tract 114.02, Shasta County, California",32293,3426
06089011403,"Census Tract 114.03, Shasta County, California",50151,2885
06089011500,"Census Tract 115, Shasta County, California",27391,5672
06089011600,"Census Tract 116, Shasta County, California",35000,3707
06089011701,"Census Tract 117.01, Shasta County, California",50343,2405
06089011702,"Census Tract 117.02, Shasta County, California",25382,3479
06089011703,"Census Tract 117.03, Shasta County, California",27135,3326
06089011801,"Census Tract 118.01, Shasta County, California",39219,2245
06089011802,"Census Tract 118.02, Shasta County, California",45909,2615
06089011803,"Census Tract 118.03, Shasta County, California",40040,2681
06089011900,"Census Tract 119, Shasta County, California",42679,4384
06089012000,"Census Tract 120, Shasta County, California",25551,4678
06089012101,"Census Tract 121.01, Shasta County, California",37335,4562
06089012102,"Census Tract 121.02, Shasta County, California",40368,2097
06089012200,"Census Tract 122, Shasta County, California",32449,6073
06089012301,"Census Tract 123.01, Shasta County, California",33068,2580
06089012302,"Census Tract 123.02, Shasta County, California",36016,5299
06089012303,"Census Tract 123.03, Shasta County, California",53614,4042
06089012400,"Census Tract 124, Shasta County, California",38018,3575
06089012500,"Census Tract 125, Shasta County, California",40250,1670
06089012601,"Census Tract 126.01, Shasta County, California",40223,5123
06089012603,"Census Tract 126.03, Shasta County, California",31795,4175
06089012604,"Census Tract 126.04, Shasta County, California",31389,2107
06089012701,"Census Tract 127.01, Shasta County, California",29885,4881
06089012702,"Census Tract 127.02, Shasta County, California",35592,2774
06091010000,"Census Tract 100, Sierra County, California",34533,3040
06093000100,"Census Tract 1, Siskiyou County, California",26850,1076
06093000200,"Census Tract 2, Siskiyou County, California",25679,1711
06093000300,"Census Tract 3, Siskiyou County, California",31385,3939
06093000400,"Census Tract 4, Siskiyou County, California",30043,656
06093000500,"Census Tract 5, Siskiyou County, California",24219,1834
06093000600,"Census Tract 6, Siskiyou County, California",33565,1733
06093000701,"Census Tract 7.01, Siskiyou County, California",45074,3777
06093000702,"Census Tract 7.02, Siskiyou County, California",29338,4436
06093000703,"Census Tract 7.03, Siskiyou County, California",33910,3354
06093000800,"Census Tract 8, Siskiyou County, California",27315,3625
06093000900,"Census Tract 9, Siskiyou County, California",32425,7510
06093001000,"Census Tract 10, Siskiyou County, California",26871,6544
06093001100,"Census Tract 11, Siskiyou County, California",24286,2012
06093001200,"Census Tract 12, Siskiyou County, California",25938,1261
06095250103,"Census Tract 2501.03, Solano County, California",37241,4873
06095250104,"Census Tract 2501.04, Solano County, California",50714,2233
06095250105,"Census Tract 2501.05, Solano County, California",52683,6655
06095250106,"Census Tract 2501.06, Solano County, California",65966,4541
06095250200,"Census Tract 2502, Solano County, California",31747,4355
06095250300,"Census Tract 2503, Solano County, California",37524,3038
06095250400,"Census Tract 2504, Solano County, California",39175,3002
06095250501,"Census Tract 2505.01, Solano County, California",39931,2189
06095250502,"Census Tract 2505.02, Solano County, California",40591,3578
06095250601,"Census Tract 2506.01, Solano County, California",37604,5289
06095250604,"Census Tract 2506.04, Solano County, California",48279,4017
06095250605,"Census Tract 2506.05, Solano County, California",50503,3630
06095250701,"Census Tract 2507.01, Solano County, California",35918,3529
06095250801,"Census Tract 2508.01, Solano County, California",42181,4135
06095250900,"Census Tract 2509, Solano County, California",27426,2654
06095251000,"Census Tract 2510, Solano County, California",39063,2654
06095251100,"Census Tract 2511, Solano County, California",34145,3124
06095251200,"Census Tract 2512, Solano County, California",30091,3663
06095251300,"Census Tract 2513, Solano County, California",42598,2969
06095251400,"Census Tract 2514, Solano County, California",36752,5899
06095251500,"Census Tract 2515, Solano County, California",28208,4326
06095251600,"Census Tract 2516, Solano County, California",25405,2580
06095251701,"Census Tract 2517.01, Solano County, California",40960,3211
06095251702,"Census Tract 2517.02, Solano County, California",39643,2623
06095251802,"Census Tract 2518.02, Solano County, California",25888,2770
06095251803,"Census Tract 2518.03, Solano County, California",40754,4846
06095251804,"Census Tract 2518.04, Solano County, California",41430,3485
06095251901,"Census Tract 2519.01, Solano County, California",36536,5119
06095251902,"Census Tract 2519.02, Solano County, California",33669,6173
06095251903,"Census Tract 2519.03, Solano County, California",41399,5963
06095252000,"Census Tract 2520, Solano County, California",56067,4739
06095252102,"Census Tract 2521.02, Solano County, California",49575,3900
06095252103,"Census Tract 2521.03, Solano County, California",42628,5753
06095252104,"Census Tract 2521.04, Solano County, California",76231,5659
06095252105,"Census Tract 2521.05, Solano County, California",67281,3305
06095252106,"Census Tract 2521.06, Solano County, California",60168,4186
06095252107,"Census Tract 2521.07, Solano County, California",64343,3739
06095252108,"Census Tract 2521.08, Solano County, California",51048,3153
06095252201,"Census Tract 2522.01, Solano County, California",69254,9421
06095252202,"Census Tract 2522.02, Solano County, California",56400,11383
06095252305,"Census Tract 2523.05, Solano County, California",53924,5336
06095252306,"Census Tract 2523.06, Solano County, California",55046,3353
06095252310,"Census Tract 2523.10, Solano County, California",74866,2913
06095252311,"Census Tract 2523.11, Solano County, California",65294,4312
06095252312,"Census Tract 2523.12, Solano County, California",49844,4038
06095252313,"Census Tract 2523.13, Solano County, California",52958,5627
06095252314,"Census Tract 2523.14, Solano County, California",39932,4221
06095252315,"Census Tract 2523.15, Solano County, California",50234,4035
06095252316,"Census Tract 2523.16, Solano County, California",41250,3498
06095252317,"Census Tract 2523.17, Solano County, California",55870,10131
06095252401,"Census Tract 2524.01, Solano County, California",38216,4705
06095252402,"Census Tract 2524.02, Solano County, California",27153,5549
06095252501,"Census Tract 2525.01, Solano County, California",27273,2816
06095252502,"Census Tract 2525.02, Solano County, California",30268,2106
06095252604,"Census Tract 2526.04, Solano County, California",38421,3900
06095252605,"Census Tract 2526.05, Solano County, California",34120,6226
06095252606,"Census Tract 2526.06, Solano County, California",32985,5465
06095252607,"Census Tract 2526.07, Solano County, California",34603,3898
06095252608,"Census Tract 2526.08, Solano County, California",32195,4160
06095252610,"Census Tract 2526.10, Solano County, California",41520,3134
06095252611,"Census Tract 2526.11, Solano County, California",29487,4011
06095252702,"Census Tract 2527.02, Solano County, California",47885,6598
06095252703,"Census Tract 2527.03, Solano County, California",31579,4437
06095252704,"Census Tract 2527.04, Solano County, California",41997,5410
06095252705,"Census Tract 2527.05, Solano County, California",42390,5937
06095252706,"Census Tract 2527.06, Solano County, California",50307,4087
06095252707,"Census Tract 2527.07, Solano County, California",36583,5233
